Source	Target	weight
group_188	sp-P26948-CAF1_YERPE	1.08423e-16
group_188	sp-P26926-CAF1M_YERPE	1.08423e-16
group_188	sp-P26950-CAF1R_YERPE	1.08423e-16
group_188	sp-Q1CC63-YUBL_YERPN	1.08423e-16
group_188	sp-Q9ZGR8-YUBM_ECO57	1.08423e-16
group_188	group_523	3.04548e-16
group_188	sp-Q1RK58-PLD_RICBR	8.52183e-16
group_188	group_500	2.84499e-09
group_188	group_546	5.30947e-08
group_188	sp-A9R2J1-XNI_YERPG	5.30947e-08
group_191	group_59	2.2665e-08
group_191	group_38	1.71911e-10
group_191	group_608	8.88885e-17
group_191	sp-P15026-ISTB_PSEAI	8.88885e-17
group_191	sp-Q45618-TRA6_GEOSE	8.88885e-17
group_191	sp-Q45618-TRA6_GEOSE~~~sp-P15026-ISTB_PSEAI	8.88885e-17
group_191	group_607	2.50398e-16
group_191	group_566	3.84512e-17
group_191	group_410	3.84512e-17
group_191	group_397	3.84512e-17
group_191	group_349	3.84512e-17
group_191	group_285	3.84512e-17
group_191	sp-C0SP84-YTLA_BACSU	3.84512e-17
group_191	group_263	3.84512e-17
group_191	sp-P07620-PARA_ECOLX	3.84512e-17
group_191	sp-P37415-YTL2_SALTY	3.84512e-17
group_191	sp-Q9S4X2-YUBD_ECOLI	3.84512e-17
group_191	sp-Q47688-YKFC_ECOLI	3.84512e-17
group_191	sp-Q52563-STBA_PSEUB	3.84512e-17
group_191	group_226	3.84512e-17
group_191	sp-O82898-YUBF_ECO57	3.84512e-17
group_191	sp-P23832-SAMB_SALTM	3.84512e-17
group_191	group_208	3.84512e-17
group_191	group_198	3.84512e-17
group_191	sp-Q9S4X1-YUBE_ECOLI	3.84512e-17
group_191	sp-P0A248-VIRB_SHISO	3.84512e-17
group_191	sp-P80011-TRA3_RHIME~~~sp-P55620-Y4PO_SINFN	3.84512e-17
group_191	sp-P55615-Y4PF_SINFN~~~sp-Q9HI37-TPF20_PSEAE	3.84512e-17
group_191	group_85	3.84512e-17
group_191	group_82	3.84512e-17
group_191	sp-P76072-STFR_ECOLI~~~sp-P77515-STFQ_ECOLI	1.57771e-15
group_191	group_24	3.84512e-17
group_191	group_6	3.84512e-17
group_191	group_549	7.02638e-16
group_191	group_447	7.02638e-16
group_191	sp-O82899-YUBG_ECO57~~~sp-Q9S4W9-YUBG_ECOLI	1.08423e-16
group_191	sp-P26949-CAF1A_YERPE	1.08423e-16
group_191	group_274	1.08423e-16
group_191	sp-P59696-T200_SALTY	1.08423e-16
group_191	group_241	7.02638e-16
group_191	sp-P76155-TFAQ_ECOLI	7.02638e-16
group_191	group_234	1.08423e-16
group_191	sp-P26948-CAF1_YERPE	1.08423e-16
group_191	sp-P26926-CAF1M_YERPE	1.08423e-16
group_191	sp-P26950-CAF1R_YERPE	1.08423e-16
group_191	sp-Q1CC63-YUBL_YERPN	1.08423e-16
group_191	sp-Q9ZGR8-YUBM_ECO57	1.08423e-16
group_191	group_523	3.04548e-16
group_191	sp-Q1RK58-PLD_RICBR	8.52183e-16
group_191	group_500	2.84499e-09
group_191	group_546	5.30947e-08
group_191	sp-A9R2J1-XNI_YERPG	5.30947e-08
group_194	group_233	5.40477e-13
group_194	group_284	1.04683e-12
group_194	group_264	2.95629e-11
group_194	group_4	2.95629e-11
group_194	group_277	3.71126e-12
group_194	group_498	1.42728e-11
group_194	group_224	2.08328e-10
group_194	group_300	3.8208e-10
group_194	group_282	3.8208e-10
group_194	group_590	1.12316e-08
group_194	group_269	5.52943e-09
group_194	sp-P77515-STFQ_ECOLI~~~sp-P76072-STFR_ECOLI	1.43223e-07
group_194	group_223	1.70449e-08
group_194	sp-P33342-YEHC_ECOLI	1.43223e-07
group_194	sp-P33341-YEHB_ECOLI	1.43223e-07
group_194	group_279	9.50077e-07
group_195	group_262	3.23314e-07
group_195	group_94	5.51202e-07
group_195	group_59	5.22547e-07
group_195	group_37	4.22904e-10
group_195	group_253	6.65843e-11
group_195	group_307	3.84482e-09
group_195	group_27	3.84482e-09
group_195	group_308	9.35086e-14
group_195	group_73	5.55216e-13
group_195	group_9	5.55216e-13
group_195	group_303	2.18451e-16
group_195	group_250	1.01942e-08
group_195	group_273	2.2646e-10
group_195	group_5	2.2646e-10
group_195	group_33	2.14154e-11
group_195	group_257	6.26225e-11
group_195	group_58	6.26225e-11
group_195	group_294	4.59576e-11
group_195	group_237	1.02466e-11
group_195	group_225	1.02466e-11
group_195	group_204	1.02466e-11
group_198	group_59	2.2665e-08
group_198	group_38	1.71911e-10
group_198	group_608	8.88885e-17
group_198	sp-P15026-ISTB_PSEAI	8.88885e-17
group_198	sp-Q45618-TRA6_GEOSE	8.88885e-17
group_198	sp-Q45618-TRA6_GEOSE~~~sp-P15026-ISTB_PSEAI	8.88885e-17
group_198	group_607	2.50398e-16
group_198	group_566	3.84512e-17
group_198	group_410	3.84512e-17
group_198	group_397	3.84512e-17
group_198	group_349	3.84512e-17
group_198	group_285	3.84512e-17
group_198	sp-C0SP84-YTLA_BACSU	3.84512e-17
group_198	group_263	3.84512e-17
group_198	sp-P07620-PARA_ECOLX	3.84512e-17
group_198	sp-P37415-YTL2_SALTY	3.84512e-17
group_198	sp-Q9S4X2-YUBD_ECOLI	3.84512e-17
group_198	sp-Q47688-YKFC_ECOLI	3.84512e-17
group_198	sp-Q52563-STBA_PSEUB	3.84512e-17
group_198	group_226	3.84512e-17
group_198	sp-O82898-YUBF_ECO57	3.84512e-17
group_198	sp-P23832-SAMB_SALTM	3.84512e-17
group_198	group_208	3.84512e-17
group_198	sp-Q9S4X1-YUBE_ECOLI	3.84512e-17
group_198	sp-P0A248-VIRB_SHISO	3.84512e-17
group_198	sp-P80011-TRA3_RHIME~~~sp-P55620-Y4PO_SINFN	3.84512e-17
group_198	sp-P55615-Y4PF_SINFN~~~sp-Q9HI37-TPF20_PSEAE	3.84512e-17
group_198	group_85	3.84512e-17
group_198	group_82	3.84512e-17
group_198	sp-P76072-STFR_ECOLI~~~sp-P77515-STFQ_ECOLI	1.57771e-15
group_198	group_24	3.84512e-17
group_198	group_6	3.84512e-17
group_198	group_549	7.02638e-16
group_198	group_447	7.02638e-16
group_198	sp-O82899-YUBG_ECO57~~~sp-Q9S4W9-YUBG_ECOLI	1.08423e-16
group_198	sp-P26949-CAF1A_YERPE	1.08423e-16
group_198	group_274	1.08423e-16
group_198	sp-P59696-T200_SALTY	1.08423e-16
group_198	group_241	7.02638e-16
group_198	sp-P76155-TFAQ_ECOLI	7.02638e-16
group_198	group_234	1.08423e-16
group_198	sp-P26948-CAF1_YERPE	1.08423e-16
group_198	sp-P26926-CAF1M_YERPE	1.08423e-16
group_198	sp-P26950-CAF1R_YERPE	1.08423e-16
group_198	sp-Q1CC63-YUBL_YERPN	1.08423e-16
group_198	sp-Q9ZGR8-YUBM_ECO57	1.08423e-16
group_198	group_523	3.04548e-16
group_198	sp-Q1RK58-PLD_RICBR	8.52183e-16
group_198	group_500	2.84499e-09
group_198	group_546	5.30947e-08
group_198	sp-A9R2J1-XNI_YERPG	5.30947e-08
group_204	group_37	1.93077e-07
group_204	group_253	3.49777e-09
group_204	group_307	3.03838e-11
group_204	group_27	3.03838e-11
group_204	group_308	1.03018e-10
group_204	group_73	1.73991e-11
group_204	group_9	2.81184e-12
group_204	group_303	1.88028e-11
group_204	group_250	2.91503e-12
group_204	group_273	1.54127e-12
group_204	group_5	1.54127e-12
group_204	group_33	7.96377e-13
group_204	group_257	4.01544e-13
group_204	group_58	4.01544e-13
group_204	group_294	3.43056e-13
group_204	group_237	7.20672e-14
group_204	group_225	7.20672e-14
group_208	group_59	2.2665e-08
group_208	group_38	1.71911e-10
group_208	group_608	8.88885e-17
group_208	sp-P15026-ISTB_PSEAI	8.88885e-17
group_208	sp-Q45618-TRA6_GEOSE	8.88885e-17
group_208	sp-Q45618-TRA6_GEOSE~~~sp-P15026-ISTB_PSEAI	8.88885e-17
group_208	group_607	2.50398e-16
group_208	group_566	3.84512e-17
group_208	group_410	3.84512e-17
group_208	group_397	3.84512e-17
group_208	group_349	3.84512e-17
group_208	group_285	3.84512e-17
group_208	sp-C0SP84-YTLA_BACSU	3.84512e-17
group_208	group_263	3.84512e-17
group_208	sp-P07620-PARA_ECOLX	3.84512e-17
group_208	sp-P37415-YTL2_SALTY	3.84512e-17
group_208	sp-Q9S4X2-YUBD_ECOLI	3.84512e-17
group_208	sp-Q47688-YKFC_ECOLI	3.84512e-17
group_208	sp-Q52563-STBA_PSEUB	3.84512e-17
group_208	group_226	3.84512e-17
group_208	sp-O82898-YUBF_ECO57	3.84512e-17
group_208	sp-P23832-SAMB_SALTM	3.84512e-17
group_208	sp-Q9S4X1-YUBE_ECOLI	3.84512e-17
group_208	sp-P0A248-VIRB_SHISO	3.84512e-17
group_208	sp-P80011-TRA3_RHIME~~~sp-P55620-Y4PO_SINFN	3.84512e-17
group_208	sp-P55615-Y4PF_SINFN~~~sp-Q9HI37-TPF20_PSEAE	3.84512e-17
group_208	group_85	3.84512e-17
group_208	group_82	3.84512e-17
group_208	sp-P76072-STFR_ECOLI~~~sp-P77515-STFQ_ECOLI	1.57771e-15
group_208	group_24	3.84512e-17
group_208	group_6	3.84512e-17
group_208	group_549	7.02638e-16
group_208	group_447	7.02638e-16
group_208	sp-O82899-YUBG_ECO57~~~sp-Q9S4W9-YUBG_ECOLI	1.08423e-16
group_208	sp-P26949-CAF1A_YERPE	1.08423e-16
group_208	group_274	1.08423e-16
group_208	sp-P59696-T200_SALTY	1.08423e-16
group_208	group_241	7.02638e-16
group_208	sp-P76155-TFAQ_ECOLI	7.02638e-16
group_208	group_234	1.08423e-16
group_208	sp-P26948-CAF1_YERPE	1.08423e-16
group_208	sp-P26926-CAF1M_YERPE	1.08423e-16
group_208	sp-P26950-CAF1R_YERPE	1.08423e-16
group_208	sp-Q1CC63-YUBL_YERPN	1.08423e-16
group_208	sp-Q9ZGR8-YUBM_ECO57	1.08423e-16
group_208	group_523	3.04548e-16
group_208	sp-Q1RK58-PLD_RICBR	8.52183e-16
group_208	group_500	2.84499e-09
group_208	group_546	5.30947e-08
group_208	sp-A9R2J1-XNI_YERPG	5.30947e-08
group_213	group_298	2.50312e-08
group_213	group_248	2.50312e-08
group_213	group_52	1.24238e-08
group_213	group_61	2.80774e-09
group_213	group_97	1.49465e-08
group_213	group_369	8.96189e-10
group_213	sp-O68770-DPO3A_YERPE	1.42457e-11
group_213	group_65	3.15895e-13
group_213	group_305	2.61921e-14
group_213	group_591	3.56818e-13
group_213	group_522	3.56818e-13
group_213	group_296	1.74796e-12
group_213	sp-P03014-PINE_ECOLI	3.56818e-13
group_213	group_259	1.34824e-14
group_213	group_258	1.34824e-14
group_213	group_242	1.34824e-14
group_213	group_232	3.56818e-13
group_213	group_87	6.8157e-15
group_213	group_216	7.83431e-16
group_213	group_490	2.41834e-13
group_213	sp-P62591-INT2_PSEAI	2.41834e-13
group_213	group_254	4.18469e-10
group_213	sp-P06694-TNP2_ECOLX	5.5451e-14
group_213	group_78	2.44884e-16
group_213	group_597	6.91951e-14
group_213	sp-P26837-YPS1_ECOLX	1.14765e-14
group_213	sp-P0A043-T431_STAAM~~~sp-P0A045-T431_STAAW	2.25523e-12
group_213	sp-Q49184-DHP1_MYCFO	6.91951e-14
group_213	group_600	3.11147e-14
group_213	group_400	1.8656e-13
group_213	group_227	3.11147e-14
group_213	group_527	5.01169e-13
group_213	group_494	1.35844e-14
group_213	sp-P0AA23-EBR_SALTM	5.01169e-13
group_213	group_598	1.62241e-12
group_213	sp-P0C1L0-T431_STAA8	2.6583e-13
group_213	sp-P78218-DYR15_ECOLX~~~sp-P11731-DYR5_ECOLX	9.51202e-12
group_213	group_221	1.96303e-07
group_214	sp-Q56897-TRA8_YEREN	4.10694e-08
group_216	group_298	1.11255e-07
group_216	group_248	1.11255e-07
group_216	group_52	1.79727e-09
group_216	group_61	3.98016e-08
group_216	group_97	1.73682e-09
group_216	group_369	3.53776e-09
group_216	sp-O68770-DPO3A_YERPE	6.49836e-11
group_216	group_65	1.41685e-14
group_216	group_305	8.94008e-16
group_216	group_591	1.3558e-12
group_216	group_522	1.3558e-12
group_216	group_296	6.18776e-12
group_216	sp-P03014-PINE_ECOLI	1.3558e-12
group_216	group_259	4.27922e-16
group_216	group_258	4.27922e-16
group_216	group_242	5.91471e-14
group_216	group_232	1.3558e-12
group_216	group_87	2.00771e-16
group_216	group_490	3.52187e-12
group_216	sp-P62591-INT2_PSEAI	3.52187e-12
group_216	group_254	8.63645e-10
group_216	sp-P06694-TNP2_ECOLX	1.57148e-13
group_216	group_78	5.0215e-15
group_216	group_597	9.72851e-13
group_216	sp-P26837-YPS1_ECOLX	1.78782e-13
group_216	sp-P0A043-T431_STAAM~~~sp-P0A045-T431_STAAW	2.58322e-11
group_216	sp-Q49184-DHP1_MYCFO	9.72851e-13
group_216	group_600	4.44892e-13
group_216	group_400	2.40778e-12
group_216	group_227	4.44892e-13
group_216	group_527	5.93862e-12
group_216	group_494	1.97532e-13
group_216	sp-P0AA23-EBR_SALTM	5.93862e-12
group_216	group_598	1.64919e-11
group_216	sp-P0C1L0-T431_STAA8	2.99231e-12
group_216	sp-P78218-DYR15_ECOLX~~~sp-P11731-DYR5_ECOLX	8.73221e-11
group_216	group_221	6.81979e-07
group_219	group_264	4.78647e-07
group_219	group_4	4.78647e-07
group_219	group_277	1.58254e-07
group_219	group_498	1.05826e-07
group_219	group_224	4.36711e-07
group_219	group_282	1.71647e-08
group_219	group_269	5.91343e-09
group_219	sp-P33342-YEHC_ECOLI	4.4911e-10
group_219	sp-P33341-YEHB_ECOLI	4.4911e-10
group_219	sp-Q79E92-YKGN_ECOLI	4.4911e-10
group_219	group_283	3.64012e-11
group_219	sp-P33343-YEHD_ECOLI	3.64012e-11
group_219	sp-P51026-YI2A_ECOLX	3.64012e-11
group_221	sp-P06694-TNP2_ECOLX	6.03131e-07
group_221	sp-P0AA23-EBR_SALTM	9.52897e-07
group_221	sp-Q56897-TRA8_YEREN	2.9822e-08
group_223	group_233	4.44613e-08
group_223	group_284	1.48101e-07
group_223	group_277	3.13045e-09
group_223	group_498	1.70449e-08
group_223	group_224	6.1964e-09
group_223	group_40	7.04656e-07
group_223	sp-P75436-T1MD_MYCPN	1.55197e-08
group_223	group_79	1.55197e-08
group_223	group_76	1.97932e-07
group_223	sp-P16940-YIS2_SHISO~~~sp-Q47718-INSO2_ECOLI	6.89767e-09
group_223	group_279	4.4911e-10
group_224	group_233	5.31479e-12
group_224	group_284	8.47727e-11
group_224	group_264	3.34697e-10
group_224	group_4	3.34697e-10
group_224	group_277	8.16798e-14
group_224	group_498	3.0698e-12
group_224	group_300	3.64534e-07
group_224	group_282	1.03216e-10
group_224	group_590	3.58095e-09
group_224	group_269	1.9679e-10
group_224	sp-P77515-STFQ_ECOLI~~~sp-P76072-STFR_ECOLI	4.78647e-07
group_224	sp-Q79E92-YKGN_ECOLI	5.6786e-08
group_224	group_40	4.78647e-07
group_224	sp-P75436-T1MD_MYCPN	1.0768e-08
group_224	group_79	1.0768e-08
group_224	group_76	9.50077e-07
group_224	group_583	4.46099e-08
group_224	sp-P16940-YIS2_SHISO~~~sp-Q47718-INSO2_ECOLI	4.46099e-08
group_224	group_283	4.36711e-07
group_224	group_279	4.36711e-07
group_224	sp-P33343-YEHD_ECOLI	4.36711e-07
group_224	sp-P51026-YI2A_ECOLX	4.36711e-07
group_225	group_37	1.93077e-07
group_225	group_253	7.36307e-10
group_225	group_307	1.75102e-10
group_225	group_27	5.04491e-12
group_225	group_308	1.03018e-10
group_225	group_73	1.03018e-10
group_225	group_9	1.03018e-10
group_225	group_303	1.88028e-11
group_225	group_250	1.15872e-10
group_225	group_273	2.21811e-13
group_225	group_5	2.21811e-13
group_225	group_33	1.11094e-13
group_225	group_257	5.42433e-14
group_225	group_58	5.42433e-14
group_225	group_294	3.43056e-13
group_225	group_237	9.63184e-16
group_226	group_59	2.2665e-08
group_226	group_38	1.71911e-10
group_226	group_608	8.88885e-17
group_226	sp-P15026-ISTB_PSEAI	8.88885e-17
group_226	sp-Q45618-TRA6_GEOSE	8.88885e-17
group_226	sp-Q45618-TRA6_GEOSE~~~sp-P15026-ISTB_PSEAI	8.88885e-17
group_226	group_607	2.50398e-16
group_226	group_566	3.84512e-17
group_226	group_410	3.84512e-17
group_226	group_397	3.84512e-17
group_226	group_349	3.84512e-17
group_226	group_285	3.84512e-17
group_226	sp-C0SP84-YTLA_BACSU	3.84512e-17
group_226	group_263	3.84512e-17
group_226	sp-P07620-PARA_ECOLX	3.84512e-17
group_226	sp-P37415-YTL2_SALTY	3.84512e-17
group_226	sp-Q9S4X2-YUBD_ECOLI	3.84512e-17
group_226	sp-Q47688-YKFC_ECOLI	3.84512e-17
group_226	sp-Q52563-STBA_PSEUB	3.84512e-17
group_226	sp-O82898-YUBF_ECO57	3.84512e-17
group_226	sp-P23832-SAMB_SALTM	3.84512e-17
group_226	sp-Q9S4X1-YUBE_ECOLI	3.84512e-17
group_226	sp-P0A248-VIRB_SHISO	3.84512e-17
group_226	sp-P80011-TRA3_RHIME~~~sp-P55620-Y4PO_SINFN	3.84512e-17
group_226	sp-P55615-Y4PF_SINFN~~~sp-Q9HI37-TPF20_PSEAE	3.84512e-17
group_226	group_85	3.84512e-17
group_226	group_82	3.84512e-17
group_226	sp-P76072-STFR_ECOLI~~~sp-P77515-STFQ_ECOLI	1.57771e-15
group_226	group_24	3.84512e-17
group_226	group_6	3.84512e-17
group_226	group_549	7.02638e-16
group_226	group_447	7.02638e-16
group_226	sp-O82899-YUBG_ECO57~~~sp-Q9S4W9-YUBG_ECOLI	1.08423e-16
group_226	sp-P26949-CAF1A_YERPE	1.08423e-16
group_226	group_274	1.08423e-16
group_226	sp-P59696-T200_SALTY	1.08423e-16
group_226	group_241	7.02638e-16
group_226	sp-P76155-TFAQ_ECOLI	7.02638e-16
group_226	group_234	1.08423e-16
group_226	sp-P26948-CAF1_YERPE	1.08423e-16
group_226	sp-P26926-CAF1M_YERPE	1.08423e-16
group_226	sp-P26950-CAF1R_YERPE	1.08423e-16
group_226	sp-Q1CC63-YUBL_YERPN	1.08423e-16
group_226	sp-Q9ZGR8-YUBM_ECO57	1.08423e-16
group_226	group_523	3.04548e-16
group_226	sp-Q1RK58-PLD_RICBR	8.52183e-16
group_226	group_500	2.84499e-09
group_226	group_546	5.30947e-08
group_226	sp-A9R2J1-XNI_YERPG	5.30947e-08
group_227	group_298	7.33296e-07
group_227	group_248	7.33296e-07
group_227	group_52	1.31739e-07
group_227	group_61	1.20932e-07
group_227	group_97	6.30209e-08
group_227	group_369	6.68921e-08
group_227	sp-O68770-DPO3A_YERPE	1.53423e-09
group_227	group_65	6.52112e-11
group_227	group_305	8.24314e-12
group_227	group_591	2.33985e-11
group_227	group_522	2.33985e-11
group_227	group_296	2.33985e-11
group_227	sp-P03014-PINE_ECOLI	2.33985e-11
group_227	group_259	4.7462e-12
group_227	group_258	4.7462e-12
group_227	group_242	4.7462e-12
group_227	group_232	2.33985e-11
group_227	group_87	2.6915e-12
group_227	group_490	5.00529e-15
group_227	sp-P62591-INT2_PSEAI	5.00529e-15
group_227	group_254	2.26859e-09
group_227	sp-P06694-TNP2_ECOLX	9.29689e-12
group_227	group_78	7.23042e-15
group_227	group_597	1.52145e-15
group_227	sp-P26837-YPS1_ECOLX	2.18451e-16
group_227	sp-P0A043-T431_STAAM~~~sp-P0A045-T431_STAAW	1.022e-14
group_227	sp-Q49184-DHP1_MYCFO	1.52145e-15
group_227	group_600	6.69959e-16
group_227	group_400	4.63945e-15
group_227	group_527	1.40931e-14
group_227	group_494	2.04682e-15
group_227	sp-P0AA23-EBR_SALTM	1.40931e-14
group_227	group_598	5.70765e-14
group_227	sp-P0C1L0-T431_STAA8	8.10172e-15
group_227	sp-P78218-DYR15_ECOLX~~~sp-P11731-DYR5_ECOLX	5.70765e-14
group_232	group_298	5.87837e-10
group_232	group_248	5.87837e-10
group_232	group_61	1.57314e-09
group_232	group_97	2.16941e-09
group_232	group_369	2.24723e-11
group_232	sp-O68770-DPO3A_YERPE	8.77271e-10
group_232	group_65	2.15736e-11
group_232	group_305	3.41021e-11
group_232	group_591	1.27845e-17
group_232	group_522	1.27845e-17
group_232	group_296	6.9467e-17
group_232	sp-P03014-PINE_ECOLI	1.27845e-17
group_232	group_259	1.85656e-11
group_232	group_258	1.85656e-11
group_232	group_242	9.78619e-13
group_232	group_87	9.93041e-12
group_232	group_490	1.67534e-10
group_232	sp-P62591-INT2_PSEAI	1.67534e-10
group_232	group_254	1.64717e-13
group_232	sp-P06694-TNP2_ECOLX	9.29934e-12
group_232	group_78	1.92135e-12
group_232	group_597	4.87883e-11
group_232	sp-P26837-YPS1_ECOLX	1.02044e-11
group_232	sp-P0A043-T431_STAAM~~~sp-P0A045-T431_STAAW	9.97644e-10
group_232	sp-Q49184-DHP1_MYCFO	4.87883e-11
group_232	group_600	2.33985e-11
group_232	group_400	1.11179e-10
group_232	group_527	2.52505e-10
group_232	group_494	1.0905e-11
group_232	sp-P0AA23-EBR_SALTM	2.52505e-10
group_232	group_598	6.26255e-10
group_232	sp-P0C1L0-T431_STAA8	1.29772e-10
group_232	sp-P78218-DYR15_ECOLX~~~sp-P11731-DYR5_ECOLX	6.26255e-10
group_233	group_284	1.67995e-15
group_233	group_264	5.36882e-15
group_233	group_4	5.36882e-15
group_233	group_277	1.71513e-13
group_233	group_498	5.40477e-13
group_233	group_300	3.72113e-10
group_233	group_282	5.1623e-11
group_233	group_590	1.60196e-10
group_233	group_269	4.95793e-10
group_233	sp-P77515-STFQ_ECOLI~~~sp-P76072-STFR_ECOLI	4.44613e-08
group_233	sp-P33342-YEHC_ECOLI	4.44613e-08
group_233	sp-P33341-YEHB_ECOLI	4.44613e-08
group_233	sp-Q79E92-YKGN_ECOLI	4.44613e-08
group_233	group_40	4.44613e-08
group_233	sp-P57998-INSB4_ECOLI	4.16884e-07
group_233	sp-P0AG11-UMUD_ECOLI~~~sp-P0AG13-UMUD_SHIFL	4.16884e-07
group_233	sp-P75436-T1MD_MYCPN	4.16884e-07
group_233	group_79	4.16884e-07
group_234	group_59	1.13357e-08
group_234	group_38	8.42493e-11
group_234	group_608	2.44884e-16
group_234	sp-P15026-ISTB_PSEAI	2.44884e-16
group_234	sp-Q45618-TRA6_GEOSE	2.44884e-16
group_234	sp-Q45618-TRA6_GEOSE~~~sp-P15026-ISTB_PSEAI	2.44884e-16
group_234	group_607	7.02638e-16
group_234	group_566	1.08423e-16
group_234	group_410	1.08423e-16
group_234	group_397	1.08423e-16
group_234	group_349	1.08423e-16
group_234	group_285	1.08423e-16
group_234	sp-C0SP84-YTLA_BACSU	1.08423e-16
group_234	group_263	1.08423e-16
group_234	sp-P07620-PARA_ECOLX	1.08423e-16
group_234	sp-P37415-YTL2_SALTY	1.08423e-16
group_234	sp-Q9S4X2-YUBD_ECOLI	1.08423e-16
group_234	sp-Q47688-YKFC_ECOLI	1.08423e-16
group_234	sp-Q52563-STBA_PSEUB	1.08423e-16
group_234	sp-O82898-YUBF_ECO57	1.08423e-16
group_234	sp-P23832-SAMB_SALTM	1.08423e-16
group_234	sp-Q9S4X1-YUBE_ECOLI	1.08423e-16
group_234	sp-P0A248-VIRB_SHISO	1.08423e-16
group_234	sp-P80011-TRA3_RHIME~~~sp-P55620-Y4PO_SINFN	1.08423e-16
group_234	sp-P55615-Y4PF_SINFN~~~sp-Q9HI37-TPF20_PSEAE	1.08423e-16
group_234	group_85	1.08423e-16
group_234	group_82	1.08423e-16
group_234	sp-P76072-STFR_ECOLI~~~sp-P77515-STFQ_ECOLI	7.02638e-16
group_234	group_24	1.08423e-16
group_234	group_6	1.08423e-16
group_234	group_549	3.11623e-16
group_234	group_447	3.11623e-16
group_234	sp-O82899-YUBG_ECO57~~~sp-Q9S4W9-YUBG_ECOLI	4.67537e-17
group_234	sp-P26949-CAF1A_YERPE	3.11623e-16
group_234	group_274	3.11623e-16
group_234	sp-P59696-T200_SALTY	4.67537e-17
group_234	group_241	3.11623e-16
group_234	sp-P76155-TFAQ_ECOLI	3.11623e-16
group_234	sp-P26948-CAF1_YERPE	3.11623e-16
group_234	sp-P26926-CAF1M_YERPE	3.11623e-16
group_234	sp-P26950-CAF1R_YERPE	3.11623e-16
group_234	sp-Q1CC63-YUBL_YERPN	4.67537e-17
group_234	sp-Q9ZGR8-YUBM_ECO57	4.67537e-17
group_234	group_523	1.34509e-16
group_234	sp-Q1RK58-PLD_RICBR	2.54464e-15
group_234	group_500	1.83273e-09
group_234	group_546	3.66694e-08
group_234	sp-A9R2J1-XNI_YERPG	3.66694e-08
group_237	group_37	1.93077e-07
group_237	group_253	7.36307e-10
group_237	group_307	1.75102e-10
group_237	group_27	5.04491e-12
group_237	group_308	1.03018e-10
group_237	group_73	1.03018e-10
group_237	group_9	1.03018e-10
group_237	group_303	1.88028e-11
group_237	group_250	1.15872e-10
group_237	group_273	2.21811e-13
group_237	group_5	2.21811e-13
group_237	group_33	1.11094e-13
group_237	group_257	5.42433e-14
group_237	group_58	5.42433e-14
group_237	group_294	3.43056e-13
group_24	group_59	2.2665e-08
group_24	group_38	1.71911e-10
group_24	group_608	8.88885e-17
group_24	sp-P15026-ISTB_PSEAI	8.88885e-17
group_24	sp-Q45618-TRA6_GEOSE	8.88885e-17
group_24	sp-Q45618-TRA6_GEOSE~~~sp-P15026-ISTB_PSEAI	8.88885e-17
group_24	group_607	2.50398e-16
group_24	group_566	3.84512e-17
group_24	group_410	3.84512e-17
group_24	group_397	3.84512e-17
group_24	group_349	3.84512e-17
group_24	group_285	3.84512e-17
group_24	sp-C0SP84-YTLA_BACSU	3.84512e-17
group_24	group_263	3.84512e-17
group_24	sp-P07620-PARA_ECOLX	3.84512e-17
group_24	sp-P37415-YTL2_SALTY	3.84512e-17
group_24	sp-Q9S4X2-YUBD_ECOLI	3.84512e-17
group_24	sp-Q47688-YKFC_ECOLI	3.84512e-17
group_24	sp-Q52563-STBA_PSEUB	3.84512e-17
group_24	sp-O82898-YUBF_ECO57	3.84512e-17
group_24	sp-P23832-SAMB_SALTM	3.84512e-17
group_24	sp-Q9S4X1-YUBE_ECOLI	3.84512e-17
group_24	sp-P0A248-VIRB_SHISO	3.84512e-17
group_24	sp-P80011-TRA3_RHIME~~~sp-P55620-Y4PO_SINFN	3.84512e-17
group_24	sp-P55615-Y4PF_SINFN~~~sp-Q9HI37-TPF20_PSEAE	3.84512e-17
group_24	group_85	3.84512e-17
group_24	group_82	3.84512e-17
group_24	sp-P76072-STFR_ECOLI~~~sp-P77515-STFQ_ECOLI	1.57771e-15
group_24	group_6	3.84512e-17
group_24	group_549	7.02638e-16
group_24	group_447	7.02638e-16
group_24	sp-O82899-YUBG_ECO57~~~sp-Q9S4W9-YUBG_ECOLI	1.08423e-16
group_24	sp-P26949-CAF1A_YERPE	1.08423e-16
group_24	group_274	1.08423e-16
group_24	sp-P59696-T200_SALTY	1.08423e-16
group_24	group_241	7.02638e-16
group_24	sp-P76155-TFAQ_ECOLI	7.02638e-16
group_24	sp-P26948-CAF1_YERPE	1.08423e-16
group_24	sp-P26926-CAF1M_YERPE	1.08423e-16
group_24	sp-P26950-CAF1R_YERPE	1.08423e-16
group_24	sp-Q1CC63-YUBL_YERPN	1.08423e-16
group_24	sp-Q9ZGR8-YUBM_ECO57	1.08423e-16
group_24	group_523	3.04548e-16
group_24	sp-Q1RK58-PLD_RICBR	8.52183e-16
group_24	group_500	2.84499e-09
group_24	group_546	5.30947e-08
group_24	sp-A9R2J1-XNI_YERPG	5.30947e-08
group_241	group_59	3.74132e-08
group_241	group_38	1.94703e-11
group_241	group_608	1.54412e-15
