Source	Target	weight
group_134	group_57	3.9818e-18
group_134	group_39	3.9818e-18
group_134	group_25	1.07137e-16
group_134	group_312	2.99264e-16
group_134	group_83	2.99264e-16
group_134	group_77	2.99264e-16
group_134	group_26	1.33863e-17
group_134	group_147	5.37931e-11
group_134	sp-Q9A6H0-TYSY_CAUVC~~~sp-Q6YQT0-TYSY_ONYPE	7.65238e-14
group_134	sp-P11045-DYR_BACSU~~~sp-Q59408-DYR13_ECOLX	1.76068e-13
group_134	group_144	1.76068e-13
group_134	group_139	1.76068e-13
group_134	sp-Q8DKG1-COAE_THEEB	1.76068e-13
group_134	group_45	1.76068e-13
group_134	group_291	2.88621e-13
group_134	group_72	2.22137e-13
group_134	group_49	3.19837e-10
group_134	group_149	6.4783e-08
group_134	group_154	1.70849e-07
group_134	sp-P68688-GLRX1_ECOLI~~~sp-P68689-GLRX1_SHIFL~~~sp-P45242-GLRX_HAEIN	3.093e-14
group_134	sp-P64465-YDFZ_ECO57~~~sp-P64466-YDFZ_SHIFL~~~sp-P64463-YDFZ_ECOLI	1.01613e-10
group_134	group_75	2.76555e-10
group_134	group_8	1.02037e-10
group_134	sp-Q6G4C3-RNH_BARHE~~~sp-Q2NVF9-RNH_SODGM~~~sp-Q6D1V7-RNH_PECAS	1.01462e-12
group_134	group_99	2.08305e-07
group_134	group_52	8.28982e-09
group_134	group_61	4.8007e-08
group_136	group_51	5.34474e-08
group_137	group_52	3.68853e-07
group_139	group_59	1.11529e-08
group_139	group_38	2.93861e-11
group_139	group_608	3.07033e-23
group_139	sp-P15026-ISTB_PSEAI	3.07033e-23
group_139	sp-Q45618-TRA6_GEOSE	3.07033e-23
group_139	sp-Q45618-TRA6_GEOSE~~~sp-P15026-ISTB_PSEAI	3.07033e-23
group_139	group_607	5.34765e-22
group_139	group_566	5.34765e-22
group_139	group_410	5.34765e-22
group_139	group_397	5.34765e-22
group_139	group_349	5.34765e-22
group_139	group_285	5.34765e-22
group_139	sp-C0SP84-YTLA_BACSU	5.34765e-22
group_139	group_263	5.34765e-22
group_139	sp-P07620-PARA_ECOLX	5.34765e-22
group_139	sp-P37415-YTL2_SALTY	5.34765e-22
group_139	sp-Q9S4X2-YUBD_ECOLI	5.34765e-22
group_139	sp-Q47688-YKFC_ECOLI	5.34765e-22
group_139	sp-Q52563-STBA_PSEUB	5.34765e-22
group_139	group_226	5.34765e-22
group_139	sp-O82898-YUBF_ECO57	5.34765e-22
group_139	sp-P23832-SAMB_SALTM	5.34765e-22
group_139	group_208	5.34765e-22
group_139	group_198	5.34765e-22
group_139	group_191	5.34765e-22
group_139	group_188	5.34765e-22
group_139	sp-Q9S4X1-YUBE_ECOLI	5.34765e-22
group_139	sp-P0A248-VIRB_SHISO	5.34765e-22
group_139	group_178	5.34765e-22
group_139	sp-P80011-TRA3_RHIME~~~sp-P55620-Y4PO_SINFN	5.34765e-22
group_139	sp-P55615-Y4PF_SINFN~~~sp-Q9HI37-TPF20_PSEAE	5.34765e-22
group_139	group_85	5.34765e-22
group_139	group_82	5.34765e-22
group_139	sp-P76072-STFR_ECOLI~~~sp-P77515-STFQ_ECOLI	1.3923e-18
group_139	group_24	5.34765e-22
group_139	group_6	5.34765e-22
group_139	group_549	4.10194e-19
group_139	group_447	4.10194e-19
group_139	sp-O82899-YUBG_ECO57~~~sp-Q9S4W9-YUBG_ECOLI	8.27261e-21
group_139	sp-P26949-CAF1A_YERPE	8.27261e-21
group_139	group_274	8.27261e-21
group_139	sp-P59696-T200_SALTY	8.27261e-21
group_139	group_241	4.10194e-19
group_139	sp-P76155-TFAQ_ECOLI	4.10194e-19
group_139	group_234	8.27261e-21
group_139	sp-P26948-CAF1_YERPE	8.27261e-21
group_139	sp-P26926-CAF1M_YERPE	8.27261e-21
group_139	sp-P26950-CAF1R_YERPE	8.27261e-21
group_139	sp-Q1CC63-YUBL_YERPN	8.27261e-21
group_139	sp-Q9ZGR8-YUBM_ECO57	8.27261e-21
group_139	group_523	1.14445e-19
group_139	sp-Q1RK58-PLD_RICBR	1.42414e-18
group_14	group_52	2.17133e-07
group_143	group_46	2.52864e-09
group_143	group_59	1.47842e-26
group_143	group_608	2.84444e-08
group_143	sp-P15026-ISTB_PSEAI	2.84444e-08
group_143	sp-Q45618-TRA6_GEOSE	2.84444e-08
group_143	sp-Q45618-TRA6_GEOSE~~~sp-P15026-ISTB_PSEAI	2.84444e-08
group_143	group_607	6.46281e-08
group_143	group_566	6.46281e-08
group_143	group_410	6.46281e-08
group_143	group_397	6.46281e-08
group_143	group_349	6.46281e-08
group_143	group_285	6.46281e-08
group_143	sp-C0SP84-YTLA_BACSU	6.46281e-08
group_143	group_263	6.46281e-08
group_143	sp-P07620-PARA_ECOLX	6.46281e-08
group_143	sp-P37415-YTL2_SALTY	6.46281e-08
group_143	sp-Q9S4X2-YUBD_ECOLI	6.46281e-08
group_143	sp-Q47688-YKFC_ECOLI	6.46281e-08
group_143	sp-Q52563-STBA_PSEUB	6.46281e-08
group_143	group_226	6.46281e-08
group_143	sp-O82898-YUBF_ECO57	6.46281e-08
group_143	sp-P23832-SAMB_SALTM	6.46281e-08
group_143	group_208	6.46281e-08
group_143	group_198	6.46281e-08
group_143	group_191	6.46281e-08
group_143	group_188	6.46281e-08
group_143	sp-Q9S4X1-YUBE_ECOLI	6.46281e-08
group_143	sp-P0A248-VIRB_SHISO	6.46281e-08
group_143	group_178	6.46281e-08
group_143	sp-P80011-TRA3_RHIME~~~sp-P55620-Y4PO_SINFN	6.46281e-08
group_143	sp-P55615-Y4PF_SINFN~~~sp-Q9HI37-TPF20_PSEAE	6.46281e-08
group_143	group_85	6.46281e-08
group_143	group_82	6.46281e-08
group_143	group_24	6.46281e-08
group_143	group_6	6.46281e-08
group_143	group_549	6.42998e-07
group_143	group_447	6.42998e-07
group_143	sp-O82899-YUBG_ECO57~~~sp-Q9S4W9-YUBG_ECOLI	1.43498e-07
group_143	sp-P26949-CAF1A_YERPE	1.43498e-07
group_143	group_274	1.43498e-07
group_143	sp-P59696-T200_SALTY	1.43498e-07
group_143	group_241	6.42998e-07
group_143	sp-P76155-TFAQ_ECOLI	6.42998e-07
group_143	group_234	1.43498e-07
group_143	sp-P26948-CAF1_YERPE	1.43498e-07
group_143	sp-P26926-CAF1M_YERPE	1.43498e-07
group_143	sp-P26950-CAF1R_YERPE	1.43498e-07
group_143	sp-Q1CC63-YUBL_YERPN	1.43498e-07
group_143	sp-Q9ZGR8-YUBM_ECO57	1.43498e-07
group_143	group_523	3.11438e-07
group_143	sp-Q1RK58-PLD_RICBR	6.60831e-07
group_144	group_59	1.11529e-08
group_144	group_38	2.93861e-11
group_144	group_608	3.07033e-23
group_144	sp-P15026-ISTB_PSEAI	3.07033e-23
group_144	sp-Q45618-TRA6_GEOSE	3.07033e-23
group_144	sp-Q45618-TRA6_GEOSE~~~sp-P15026-ISTB_PSEAI	3.07033e-23
group_144	group_607	5.34765e-22
group_144	group_566	5.34765e-22
group_144	group_410	5.34765e-22
group_144	group_397	5.34765e-22
group_144	group_349	5.34765e-22
group_144	group_285	5.34765e-22
group_144	sp-C0SP84-YTLA_BACSU	5.34765e-22
group_144	group_263	5.34765e-22
group_144	sp-P07620-PARA_ECOLX	5.34765e-22
group_144	sp-P37415-YTL2_SALTY	5.34765e-22
group_144	sp-Q9S4X2-YUBD_ECOLI	5.34765e-22
group_144	sp-Q47688-YKFC_ECOLI	5.34765e-22
group_144	sp-Q52563-STBA_PSEUB	5.34765e-22
group_144	group_226	5.34765e-22
group_144	sp-O82898-YUBF_ECO57	5.34765e-22
group_144	sp-P23832-SAMB_SALTM	5.34765e-22
group_144	group_208	5.34765e-22
group_144	group_198	5.34765e-22
group_144	group_191	5.34765e-22
group_144	group_188	5.34765e-22
group_144	sp-Q9S4X1-YUBE_ECOLI	5.34765e-22
group_144	sp-P0A248-VIRB_SHISO	5.34765e-22
group_144	group_178	5.34765e-22
group_144	sp-P80011-TRA3_RHIME~~~sp-P55620-Y4PO_SINFN	5.34765e-22
group_144	sp-P55615-Y4PF_SINFN~~~sp-Q9HI37-TPF20_PSEAE	5.34765e-22
group_144	group_85	5.34765e-22
group_144	group_82	5.34765e-22
group_144	sp-P76072-STFR_ECOLI~~~sp-P77515-STFQ_ECOLI	1.3923e-18
group_144	group_24	5.34765e-22
group_144	group_6	5.34765e-22
group_144	group_549	4.10194e-19
group_144	group_447	4.10194e-19
group_144	sp-O82899-YUBG_ECO57~~~sp-Q9S4W9-YUBG_ECOLI	8.27261e-21
group_144	sp-P26949-CAF1A_YERPE	8.27261e-21
group_144	group_274	8.27261e-21
group_144	sp-P59696-T200_SALTY	8.27261e-21
group_144	group_241	4.10194e-19
group_144	sp-P76155-TFAQ_ECOLI	4.10194e-19
group_144	group_234	8.27261e-21
group_144	sp-P26948-CAF1_YERPE	8.27261e-21
group_144	sp-P26926-CAF1M_YERPE	8.27261e-21
group_144	sp-P26950-CAF1R_YERPE	8.27261e-21
group_144	sp-Q1CC63-YUBL_YERPN	8.27261e-21
group_144	sp-Q9ZGR8-YUBM_ECO57	8.27261e-21
group_144	group_523	1.14445e-19
group_144	sp-Q1RK58-PLD_RICBR	1.42414e-18
group_147	group_59	4.2909e-07
group_147	group_38	5.49589e-09
group_147	group_608	2.79636e-17
group_147	sp-P15026-ISTB_PSEAI	2.79636e-17
group_147	sp-Q45618-TRA6_GEOSE	2.79636e-17
group_147	sp-Q45618-TRA6_GEOSE~~~sp-P15026-ISTB_PSEAI	2.79636e-17
group_147	group_607	2.97189e-16
group_147	group_566	9.06506e-18
group_147	group_410	9.06506e-18
group_147	group_397	9.06506e-18
group_147	group_349	9.06506e-18
group_147	group_285	9.06506e-18
group_147	sp-C0SP84-YTLA_BACSU	9.06506e-18
group_147	group_263	9.06506e-18
group_147	sp-P07620-PARA_ECOLX	9.06506e-18
group_147	sp-P37415-YTL2_SALTY	9.06506e-18
group_147	sp-Q9S4X2-YUBD_ECOLI	9.06506e-18
group_147	sp-Q47688-YKFC_ECOLI	9.06506e-18
group_147	sp-Q52563-STBA_PSEUB	9.06506e-18
group_147	group_226	9.06506e-18
group_147	sp-O82898-YUBF_ECO57	9.06506e-18
group_147	sp-P23832-SAMB_SALTM	9.06506e-18
group_147	group_208	9.06506e-18
group_147	group_198	9.06506e-18
group_147	group_191	9.06506e-18
group_147	group_188	9.06506e-18
group_147	sp-Q9S4X1-YUBE_ECOLI	9.06506e-18
group_147	sp-P0A248-VIRB_SHISO	9.06506e-18
group_147	group_178	9.06506e-18
group_147	sp-P80011-TRA3_RHIME~~~sp-P55620-Y4PO_SINFN	9.06506e-18
group_147	sp-P55615-Y4PF_SINFN~~~sp-Q9HI37-TPF20_PSEAE	9.06506e-18
group_147	group_85	9.06506e-18
group_147	group_82	9.06506e-18
group_147	sp-P76072-STFR_ECOLI~~~sp-P77515-STFQ_ECOLI	7.49215e-15
group_147	group_24	9.06506e-18
group_147	group_6	9.06506e-18
group_147	group_549	2.86989e-15
group_147	group_447	2.86989e-15
group_147	sp-O82899-YUBG_ECO57~~~sp-Q9S4W9-YUBG_ECOLI	1.02818e-16
group_147	sp-P26949-CAF1A_YERPE	2.78856e-18
group_147	group_274	2.78856e-18
group_147	sp-P59696-T200_SALTY	1.02818e-16
group_147	group_241	2.86989e-15
group_147	sp-P76155-TFAQ_ECOLI	2.86989e-15
group_147	group_234	1.02818e-16
group_147	sp-P26948-CAF1_YERPE	2.78856e-18
group_147	sp-P26926-CAF1M_YERPE	2.78856e-18
group_147	sp-P26950-CAF1R_YERPE	2.78856e-18
group_147	sp-Q1CC63-YUBL_YERPN	1.02818e-16
group_147	sp-Q9ZGR8-YUBM_ECO57	1.02818e-16
group_147	group_523	1.05544e-15
group_147	sp-Q1RK58-PLD_RICBR	2.20923e-19
group_149	group_608	8.03959e-15
group_149	sp-P15026-ISTB_PSEAI	8.03959e-15
group_149	sp-Q45618-TRA6_GEOSE	8.03959e-15
group_149	sp-Q45618-TRA6_GEOSE~~~sp-P15026-ISTB_PSEAI	8.03959e-15
group_149	group_607	4.20814e-14
group_149	group_566	4.20814e-14
group_149	group_410	4.20814e-14
group_149	group_397	4.20814e-14
group_149	group_349	4.20814e-14
group_149	group_285	4.20814e-14
group_149	sp-C0SP84-YTLA_BACSU	4.20814e-14
group_149	group_263	4.20814e-14
group_149	sp-P07620-PARA_ECOLX	4.20814e-14
group_149	sp-P37415-YTL2_SALTY	4.20814e-14
group_149	sp-Q9S4X2-YUBD_ECOLI	4.20814e-14
group_149	sp-Q47688-YKFC_ECOLI	4.20814e-14
group_149	sp-Q52563-STBA_PSEUB	4.20814e-14
group_149	group_226	4.20814e-14
group_149	sp-O82898-YUBF_ECO57	4.20814e-14
group_149	sp-P23832-SAMB_SALTM	4.20814e-14
group_149	group_208	4.20814e-14
group_149	group_198	4.20814e-14
group_149	group_191	4.20814e-14
group_149	group_188	4.20814e-14
group_149	sp-Q9S4X1-YUBE_ECOLI	4.20814e-14
group_149	sp-P0A248-VIRB_SHISO	4.20814e-14
group_149	group_178	4.20814e-14
group_149	sp-P80011-TRA3_RHIME~~~sp-P55620-Y4PO_SINFN	4.20814e-14
group_149	sp-P55615-Y4PF_SINFN~~~sp-Q9HI37-TPF20_PSEAE	4.20814e-14
group_149	group_85	4.20814e-14
group_149	group_82	4.20814e-14
group_149	sp-P76072-STFR_ECOLI~~~sp-P77515-STFQ_ECOLI	5.47008e-12
group_149	group_24	4.20814e-14
group_149	group_6	4.20814e-14
group_149	group_549	2.34934e-12
group_149	group_447	2.34934e-12
group_149	sp-O82899-YUBG_ECO57~~~sp-Q9S4W9-YUBG_ECOLI	2.09028e-13
group_149	sp-P26949-CAF1A_YERPE	2.09028e-13
group_149	group_274	2.09028e-13
group_149	sp-P59696-T200_SALTY	2.09028e-13
group_149	group_241	2.34934e-12
group_149	sp-P76155-TFAQ_ECOLI	2.34934e-12
group_149	group_234	2.09028e-13
group_149	sp-P26948-CAF1_YERPE	2.09028e-13
group_149	sp-P26926-CAF1M_YERPE	2.09028e-13
group_149	sp-P26950-CAF1R_YERPE	2.09028e-13
group_149	sp-Q1CC63-YUBL_YERPN	2.09028e-13
group_149	sp-Q9ZGR8-YUBM_ECO57	2.09028e-13
group_149	group_523	9.86246e-13
group_149	sp-Q1RK58-PLD_RICBR	4.42408e-12
group_149	group_233	2.97322e-10
group_149	group_284	3.8723e-09
group_149	group_264	1.30366e-08
group_149	group_4	1.30366e-08
group_149	group_277	3.79539e-07
group_15	group_91	6.13048e-11
group_15	group_81	3.03044e-13
group_154	group_608	2.99917e-14
group_154	sp-P15026-ISTB_PSEAI	2.99917e-14
group_154	sp-Q45618-TRA6_GEOSE	2.99917e-14
group_154	sp-Q45618-TRA6_GEOSE~~~sp-P15026-ISTB_PSEAI	2.99917e-14
group_154	group_607	1.45711e-13
group_154	group_566	1.45711e-13
group_154	group_410	1.45711e-13
group_154	group_397	1.45711e-13
group_154	group_349	1.45711e-13
group_154	group_285	1.45711e-13
group_154	sp-C0SP84-YTLA_BACSU	1.45711e-13
group_154	group_263	1.45711e-13
group_154	sp-P07620-PARA_ECOLX	1.45711e-13
group_154	sp-P37415-YTL2_SALTY	1.45711e-13
group_154	sp-Q9S4X2-YUBD_ECOLI	1.45711e-13
group_154	sp-Q47688-YKFC_ECOLI	1.45711e-13
group_154	sp-Q52563-STBA_PSEUB	1.45711e-13
group_154	group_226	1.45711e-13
group_154	sp-O82898-YUBF_ECO57	1.45711e-13
group_154	sp-P23832-SAMB_SALTM	1.45711e-13
group_154	group_208	1.45711e-13
group_154	group_198	1.45711e-13
group_154	group_191	1.45711e-13
group_154	group_188	1.45711e-13
group_154	sp-Q9S4X1-YUBE_ECOLI	1.45711e-13
group_154	sp-P0A248-VIRB_SHISO	1.45711e-13
group_154	group_178	1.45711e-13
group_154	sp-P80011-TRA3_RHIME~~~sp-P55620-Y4PO_SINFN	1.45711e-13
group_154	sp-P55615-Y4PF_SINFN~~~sp-Q9HI37-TPF20_PSEAE	1.45711e-13
group_154	group_85	1.45711e-13
group_154	group_82	1.45711e-13
group_154	sp-P76072-STFR_ECOLI~~~sp-P77515-STFQ_ECOLI	1.59186e-11
group_154	group_24	1.45711e-13
group_154	group_6	1.45711e-13
group_154	group_549	6.94878e-12
group_154	group_447	6.94878e-12
group_154	sp-O82899-YUBG_ECO57~~~sp-Q9S4W9-YUBG_ECOLI	6.7374e-13
group_154	sp-P26949-CAF1A_YERPE	6.7374e-13
group_154	group_274	6.7374e-13
group_154	sp-P59696-T200_SALTY	6.7374e-13
group_154	group_241	6.94878e-12
group_154	sp-P76155-TFAQ_ECOLI	6.94878e-12
group_154	group_234	6.7374e-13
group_154	sp-P26948-CAF1_YERPE	6.7374e-13
group_154	sp-P26926-CAF1M_YERPE	6.7374e-13
group_154	sp-P26950-CAF1R_YERPE	6.7374e-13
group_154	sp-Q1CC63-YUBL_YERPN	6.7374e-13
group_154	sp-Q9ZGR8-YUBM_ECO57	6.7374e-13
group_154	group_523	2.96733e-12
group_154	sp-Q1RK58-PLD_RICBR	1.24582e-11
group_154	group_233	6.96981e-10
group_154	group_284	8.12923e-09
group_154	group_264	2.59874e-08
group_154	group_4	2.59874e-08
group_154	group_277	6.56166e-07
group_157	group_91	1.45929e-08
group_157	group_81	6.20749e-07
group_159	group_233	1.21784e-17
group_159	group_284	3.08033e-15
group_159	group_264	3.95554e-14
group_159	group_4	3.95554e-14
group_159	group_277	1.2363e-15
group_159	group_498	1.85129e-14
group_159	group_194	1.85129e-14
group_159	group_224	2.66678e-12
group_159	group_300	3.56571e-09
group_159	group_282	2.25137e-10
group_159	group_590	1.71988e-09
group_159	group_269	1.16926e-08
group_160	group_30	3.41133e-08
group_160	group_52	1.51505e-24
group_160	group_61	2.60722e-08
group_160	group_369	6.78814e-07
group_160	sp-O68770-DPO3A_YERPE	6.66909e-10
group_160	group_65	3.56168e-14
group_160	group_305	8.4159e-16
group_160	group_591	7.22811e-11
group_160	group_522	7.22811e-11
group_160	group_296	5.72385e-10
group_160	sp-P03014-PINE_ECOLI	7.22811e-11
group_160	group_259	7.85e-13
group_160	group_258	7.85e-13
group_160	group_242	6.67214e-14
group_160	group_232	7.22811e-11
group_160	group_87	2.7056e-14
group_160	group_216	2.31642e-14
group_160	group_490	1.27343e-12
group_160	sp-P62591-INT2_PSEAI	1.27343e-12
group_160	group_213	4.55344e-16
group_160	group_254	6.83663e-07
group_160	sp-P06694-TNP2_ECOLX	2.6037e-12
group_160	group_78	1.63362e-14
group_160	group_597	5.27714e-12
group_160	sp-P26837-YPS1_ECOLX	4.65101e-13
group_160	sp-P0A043-T431_STAAM~~~sp-P0A045-T431_STAAW	4.43274e-10
group_160	sp-Q49184-DHP1_MYCFO	5.27714e-12
group_160	group_600	2.28203e-12
group_160	group_400	2.36993e-11
group_160	group_227	2.28203e-12
group_160	group_527	1.00971e-10
group_160	group_494	1.06025e-11
group_160	sp-P0AA23-EBR_SALTM	1.00971e-10
group_160	group_598	5.73922e-09
group_160	sp-P0C1L0-T431_STAA8	7.73609e-10
group_160	sp-P78218-DYR15_ECOLX~~~sp-P11731-DYR5_ECOLX	5.73922e-09
group_164	group_63	1.38045e-07
group_164	group_60	1.38045e-07
group_164	group_52	4.07995e-08
group_164	group_233	1.12067e-25
group_164	group_284	5.639e-22
group_164	group_264	2.29313e-20
group_164	group_4	2.29313e-20
group_164	group_277	3.59216e-16
group_164	group_498	6.09708e-15
group_164	group_194	6.09708e-15
group_164	group_224	1.08674e-12
group_164	group_300	1.92993e-09
group_164	group_282	1.09346e-10
group_164	group_590	9.01999e-10
group_164	group_269	6.58081e-09
group_178	group_57	6.09253e-32
group_178	group_39	6.09253e-32
group_178	group_25	4.89761e-28
group_178	group_312	4.64036e-27
group_178	group_83	4.64036e-27
group_178	group_77	4.64036e-27
group_178	group_26	4.64036e-27
group_178	sp-Q9A6H0-TYSY_CAUVC~~~sp-Q6YQT0-TYSY_ONYPE	1.36056e-22
group_178	sp-P11045-DYR_BACSU~~~sp-Q59408-DYR13_ECOLX	5.34765e-22
group_178	sp-Q8DKG1-COAE_THEEB	5.34765e-22
group_178	group_45	5.34765e-22
group_178	group_291	2.43785e-17
group_178	group_72	2.80907e-15
group_178	group_49	5.69573e-15
group_178	sp-P43754-RIR1_HAEIN~~~sp-P37426-RIR1_SALTY~~~sp-Q89AS4-RIR1_BUCBP~~~sp-Q8K9W3-RIR1_BUCAP	1.57796e-10
group_178	sp-P43755-RIR2_HAEIN	2.57371e-10
group_178	sp-P68688-GLRX1_ECOLI~~~sp-P68689-GLRX1_SHIFL~~~sp-P45242-GLRX_HAEIN	2.64472e-13
group_178	sp-P64465-YDFZ_ECO57~~~sp-P64466-YDFZ_SHIFL~~~sp-P64463-YDFZ_ECOLI	8.31917e-13
group_178	sp-P0A9K1-PHOH_ECOLI	1.44363e-12
group_178	group_75	1.14716e-11
group_178	group_249	1.86823e-11
group_178	group_54	7.55436e-11
group_178	group_8	1.17888e-10
group_178	sp-Q6G4C3-RNH_BARHE~~~sp-Q2NVF9-RNH_SODGM~~~sp-Q6D1V7-RNH_PECAS	1.40335e-09
group_178	group_99	3.41519e-08
group_178	group_3	3.41519e-08
group_178	group_30	3.83591e-07
group_188	group_57	6.09253e-32
group_188	group_39	6.09253e-32
group_188	group_25	4.89761e-28
group_188	group_312	4.64036e-27
group_188	group_83	4.64036e-27
group_188	group_77	4.64036e-27
group_188	group_26	4.64036e-27
group_188	sp-Q9A6H0-TYSY_CAUVC~~~sp-Q6YQT0-TYSY_ONYPE	1.36056e-22
group_188	sp-P11045-DYR_BACSU~~~sp-Q59408-DYR13_ECOLX	5.34765e-22
group_188	sp-Q8DKG1-COAE_THEEB	5.34765e-22
group_188	group_45	5.34765e-22
group_188	group_291	2.43785e-17
group_188	group_72	2.80907e-15
group_188	group_49	5.69573e-15
group_188	sp-P43754-RIR1_HAEIN~~~sp-P37426-RIR1_SALTY~~~sp-Q89AS4-RIR1_BUCBP~~~sp-Q8K9W3-RIR1_BUCAP	1.57796e-10
group_188	sp-P43755-RIR2_HAEIN	2.57371e-10
group_188	sp-P68688-GLRX1_ECOLI~~~sp-P68689-GLRX1_SHIFL~~~sp-P45242-GLRX_HAEIN	2.64472e-13
group_188	sp-P64465-YDFZ_ECO57~~~sp-P64466-YDFZ_SHIFL~~~sp-P64463-YDFZ_ECOLI	8.31917e-13
group_188	sp-P0A9K1-PHOH_ECOLI	1.44363e-12
group_188	group_75	1.14716e-11
group_188	group_249	1.86823e-11
group_188	group_54	7.55436e-11
group_188	group_8	1.17888e-10
group_188	sp-Q6G4C3-RNH_BARHE~~~sp-Q2NVF9-RNH_SODGM~~~sp-Q6D1V7-RNH_PECAS	1.40335e-09
group_188	group_99	3.41519e-08
group_188	group_3	3.41519e-08
group_188	group_30	3.83591e-07
group_191	group_57	6.09253e-32
group_191	group_39	6.09253e-32
group_191	group_25	4.89761e-28
group_191	group_312	4.64036e-27
group_191	group_83	4.64036e-27
group_191	group_77	4.64036e-27
group_191	group_26	4.64036e-27
group_191	sp-Q9A6H0-TYSY_CAUVC~~~sp-Q6YQT0-TYSY_ONYPE	1.36056e-22
group_191	sp-P11045-DYR_BACSU~~~sp-Q59408-DYR13_ECOLX	5.34765e-22
group_191	sp-Q8DKG1-COAE_THEEB	5.34765e-22
group_191	group_45	5.34765e-22
group_191	group_291	2.43785e-17
group_191	group_72	2.80907e-15
group_191	group_49	5.69573e-15
group_191	sp-P43754-RIR1_HAEIN~~~sp-P37426-RIR1_SALTY~~~sp-Q89AS4-RIR1_BUCBP~~~sp-Q8K9W3-RIR1_BUCAP	1.57796e-10
group_191	sp-P43755-RIR2_HAEIN	2.57371e-10
group_191	sp-P68688-GLRX1_ECOLI~~~sp-P68689-GLRX1_SHIFL~~~sp-P45242-GLRX_HAEIN	2.64472e-13
group_191	sp-P64465-YDFZ_ECO57~~~sp-P64466-YDFZ_SHIFL~~~sp-P64463-YDFZ_ECOLI	8.31917e-13
group_191	sp-P0A9K1-PHOH_ECOLI	1.44363e-12
group_191	group_75	1.14716e-11
group_191	group_249	1.86823e-11
group_191	group_54	7.55436e-11
group_191	group_8	1.17888e-10
group_191	sp-Q6G4C3-RNH_BARHE~~~sp-Q2NVF9-RNH_SODGM~~~sp-Q6D1V7-RNH_PECAS	1.40335e-09
group_191	group_99	3.41519e-08
group_191	group_3	3.41519e-08
group_191	group_30	3.83591e-07
group_194	group_36	5.20618e-14
group_194	group_251	1.78305e-12
group_194	sp-P43755-RIR2_HAEIN	8.22325e-07
group_195	group_91	2.47665e-10
group_195	group_81	6.01707e-07
group_198	group_57	6.09253e-32
group_198	group_39	6.09253e-32
group_198	group_25	4.89761e-28
group_198	group_312	4.64036e-27
group_198	group_83	4.64036e-27
group_198	group_77	4.64036e-27
group_198	group_26	4.64036e-27
group_198	sp-Q9A6H0-TYSY_CAUVC~~~sp-Q6YQT0-TYSY_ONYPE	1.36056e-22
group_198	sp-P11045-DYR_BACSU~~~sp-Q59408-DYR13_ECOLX	5.34765e-22
group_198	sp-Q8DKG1-COAE_THEEB	5.34765e-22
group_198	group_45	5.34765e-22
group_198	group_291	2.43785e-17
group_198	group_72	2.80907e-15
group_198	group_49	5.69573e-15
group_198	sp-P43754-RIR1_HAEIN~~~sp-P37426-RIR1_SALTY~~~sp-Q89AS4-RIR1_BUCBP~~~sp-Q8K9W3-RIR1_BUCAP	1.57796e-10
group_198	sp-P43755-RIR2_HAEIN	2.57371e-10
group_198	sp-P68688-GLRX1_ECOLI~~~sp-P68689-GLRX1_SHIFL~~~sp-P45242-GLRX_HAEIN	2.64472e-13
group_198	sp-P64465-YDFZ_ECO57~~~sp-P64466-YDFZ_SHIFL~~~sp-P64463-YDFZ_ECOLI	8.31917e-13
group_198	sp-P0A9K1-PHOH_ECOLI	1.44363e-12
group_198	group_75	1.14716e-11
group_198	group_249	1.86823e-11
group_198	group_54	7.55436e-11
group_198	group_8	1.17888e-10
group_198	sp-Q6G4C3-RNH_BARHE~~~sp-Q2NVF9-RNH_SODGM~~~sp-Q6D1V7-RNH_PECAS	1.40335e-09
group_198	group_99	3.41519e-08
group_198	group_3	3.41519e-08
group_198	group_30	3.83591e-07
group_204	group_91	9.91271e-13
group_204	group_81	1.5305e-10
group_208	group_57	6.09253e-32
group_208	group_39	6.09253e-32
group_208	group_25	4.89761e-28
group_208	group_312	4.64036e-27
group_208	group_83	4.64036e-27
group_208	group_77	4.64036e-27
group_208	group_26	4.64036e-27
group_208	sp-Q9A6H0-TYSY_CAUVC~~~sp-Q6YQT0-TYSY_ONYPE	1.36056e-22
group_208	sp-P11045-DYR_BACSU~~~sp-Q59408-DYR13_ECOLX	5.34765e-22
group_208	sp-Q8DKG1-COAE_THEEB	5.34765e-22
group_208	group_45	5.34765e-22
group_208	group_291	2.43785e-17
group_208	group_72	2.80907e-15
group_208	group_49	5.69573e-15
group_208	sp-P43754-RIR1_HAEIN~~~sp-P37426-RIR1_SALTY~~~sp-Q89AS4-RIR1_BUCBP~~~sp-Q8K9W3-RIR1_BUCAP	1.57796e-10
group_208	sp-P43755-RIR2_HAEIN	2.57371e-10
group_208	sp-P68688-GLRX1_ECOLI~~~sp-P68689-GLRX1_SHIFL~~~sp-P45242-GLRX_HAEIN	2.64472e-13
group_208	sp-P64465-YDFZ_ECO57~~~sp-P64466-YDFZ_SHIFL~~~sp-P64463-YDFZ_ECOLI	8.31917e-13
group_208	sp-P0A9K1-PHOH_ECOLI	1.44363e-12
group_208	group_75	1.14716e-11
group_208	group_249	1.86823e-11
group_208	group_54	7.55436e-11
group_208	group_8	1.17888e-10
